uid	data_type	xy_type	school	student_id	course_name	group	test_type	question_id	slide_id	correctness	student_answer	correct_answer	question_content	course_content
62e4cbd7-3311-4278-9995-abb1b0ba9089	train	future	elementary school	u9	7	group 3	post test	8	17	1	B	B	If the value (V) in the current state is only indicated by the current reward (r), what is the relationship between them if we consider the variation of reward (r)? <please select the best answer> A. V = r B. V = V_old + 0.1 * (r - V_old) C. V = 0.1 * (r + 0.5 * V_next) D. V = V_old + 0.1 * ((r + 0.5 * V_next) - V_old)	The details of V-learning. A simple situation: The current reward is the only indicator of the value in the current situation. However, r is not always consistent in real world. new state = s. reward = r. Value of s: V = V_old + α * (r - V_old). Averaging the old value with new reward. A picture showing a mouse going through a maze where each cell is a state.
62020823-120c-418c-94cf-48d2990c4232	test	past	elementary school	u9	7	group 3	post test	1	5	1	A	A	True or False: Reinforcement learning gets inputs as well as produces outputs? <please select the best answer> A. True   B. False	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
9a086305-6a88-4096-94fc-365a02861b35	train	past	elementary school	u12	7	group 1	pre test	4	4	0	B	C	Please select one of the following which falls into the framework of reinforcement learning. <please select the best answer> A. A computer calculates the digits of π, a mathematical constant which is close to 3.14. B. A neural network learns to distinguish images with known categories as cars or bicycles. C. An autonomous car tries to adapt to changing road conditions without causing accidents. D. A software collects user information and provides personalized recommendations automatically.	The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
feab8571-648b-40d7-99b4-a66241d88ca9	train	future	elementary school	u12	7	group 1	pre test	11	19	1	B	B	If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action	Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
da9b276e-0310-460e-b049-b72262e7ba2e	train	past	elementary school	u12	7	group 1	pre test	3	5	0	B	D	In reinforcement learning, which two kinds of response does the agent get from its environment? <please select the best answer> A. Action, Reward B. Value, State C. Action, Value D. State, Reward	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
7878c197-a72b-4a10-a4a8-1a9ea0636c06	train	past	elementary school	u12	7	group 1	pre test	2	6	0	A	C	Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering	History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton.
e2414d33-2792-4065-9b05-144d59967899	train	future	elementary school	u12	7	group 1	pre test	7	8	0	153	location	In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the state of this game? <please input your answer>	An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
7f9cd1b2-e75f-492e-898b-e8301c2f246f	train	future	elementary school	u12	7	group 1	pre test	6	8	0	153	pac-man	In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the agent of this game? <please input your answer>	An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
ceb04a6d-b715-4a13-929a-37d44e4a5b5b	train	future	elementary school	u12	7	group 1	pre test	9	14	0	B	D	Which of the following options best defines the value of a given state from the environment? <please select the best answer> A. The value is the immediate reward the agent receives from the environment. B. The value is the association between what action to take given the observation. C. The value is the place within which the reinforcement learning agent operates. D. The value is the best expected total reward an agent will receive given a state.	Value learning (V-learning). Value learning places a value on the situation. Learning how good or bad the situation is can be important. Value of a situation: The total reward that an agent can expect to collect from that state and onwards into the future. Two animations showing two different total rewards a agent could get by choosing different actions.
a67fbfb9-1f11-478c-af5b-23ac2d8b67d2	train	future	elementary school	u12	7	group 1	pre test	10	19	0	ann	A table/lookup dictionary	What can reinforcement learning use when an ANN is not required because of the limited number of states and actions? <please input your answer>	Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
6360a5b3-4b0d-4e8a-a1ec-a6b3018b0b0c	train	past	elementary school	u12	7	group 1	pre test	5	4	0	A	B	Which of the following best describes the jobs suitable for learning methods that fall into the category of reinforcement learning? <please select the best answer> A. Reinforcement learning is good at clustering data without help from humans. B. Reinforcement learning is good at producing a series of actions to achieve the goal. C. Reinforcement learning is good at recognizing the item in a given image D. Reinforcement learning is good at compressing data and filtering out noise in data.	The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
6411e40c-5e88-460c-bafe-0bd81d34181e	train	future	elementary school	u12	7	group 1	pre test	8	17	0	A	B	If the value (V) in the current state is only indicated by the current reward (r), what is the relationship between them if we consider the variation of reward (r)? <please select the best answer> A. V = r B. V = V_old + 0.1 * (r - V_old) C. V = 0.1 * (r + 0.5 * V_next) D. V = V_old + 0.1 * ((r + 0.5 * V_next) - V_old)	The details of V-learning. A simple situation: The current reward is the only indicator of the value in the current situation. However, r is not always consistent in real world. new state = s. reward = r. Value of s: V = V_old + α * (r - V_old). Averaging the old value with new reward. A picture showing a mouse going through a maze where each cell is a state.
d6f6677e-8e29-4dd2-9217-58d7d37296ff	test	past	elementary school	u12	7	group 1	pre test	1	5	1	A	A	True or False: Reinforcement learning gets inputs as well as produces outputs? <please select the best answer> A. True   B. False	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
e71ebeb7-4d0f-4d48-b182-38ae58b602a3	test	past	elementary school	u14	7	group 2	pre test	4	4	0	D	C	Please select one of the following which falls into the framework of reinforcement learning. <please select the best answer> A. A computer calculates the digits of π, a mathematical constant which is close to 3.14. B. A neural network learns to distinguish images with known categories as cars or bicycles. C. An autonomous car tries to adapt to changing road conditions without causing accidents. D. A software collects user information and provides personalized recommendations automatically.	The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
3b936108-03d2-4f13-b80b-8ead262772a2	train	future	elementary school	u14	7	group 2	pre test	11	19	0	D	B	If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action	Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
39202a5e-5530-420a-9fdd-3ce0d255b580	train	past	elementary school	u14	7	group 2	pre test	3	5	0	A	D	In reinforcement learning, which two kinds of response does the agent get from its environment? <please select the best answer> A. Action, Reward B. Value, State C. Action, Value D. State, Reward	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
4389d0b0-95e3-461f-b47b-3acc34130369	train	past	elementary school	u14	7	group 2	pre test	2	6	0	A	C	Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering	History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton.
bd216732-6e0d-49f9-a1ba-9293aff6e3e6	train	future	elementary school	u14	7	group 2	pre test	7	8	0	moving	location	In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the state of this game? <please input your answer>	An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
5abd1671-9fac-4b8e-a485-5100d85ffdb5	train	future	elementary school	u14	7	group 2	pre test	6	8	1	pacman	pac-man	In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the agent of this game? <please input your answer>	An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
9de44d4c-949a-42f8-859f-0c3ce812c3df	train	future	elementary school	u14	7	group 2	pre test	9	14	0	A	D	Which of the following options best defines the value of a given state from the environment? <please select the best answer> A. The value is the immediate reward the agent receives from the environment. B. The value is the association between what action to take given the observation. C. The value is the place within which the reinforcement learning agent operates. D. The value is the best expected total reward an agent will receive given a state.	Value learning (V-learning). Value learning places a value on the situation. Learning how good or bad the situation is can be important. Value of a situation: The total reward that an agent can expect to collect from that state and onwards into the future. Two animations showing two different total rewards a agent could get by choosing different actions.
1f9acd69-2d4c-4cc3-b11e-7a00d260a8da	test	future	elementary school	u14	7	group 2	pre test	10	19	0	???	A table/lookup dictionary	What can reinforcement learning use when an ANN is not required because of the limited number of states and actions? <please input your answer>	Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
1e450ea4-9f82-4e6e-8907-dc5fcb40157f	train	past	elementary school	u14	7	group 2	pre test	5	4	0	A	B	Which of the following best describes the jobs suitable for learning methods that fall into the category of reinforcement learning? <please select the best answer> A. Reinforcement learning is good at clustering data without help from humans. B. Reinforcement learning is good at producing a series of actions to achieve the goal. C. Reinforcement learning is good at recognizing the item in a given image D. Reinforcement learning is good at compressing data and filtering out noise in data.	The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
be10f771-9bbd-43eb-89df-7217116202e7	train	future	elementary school	u14	7	group 2	pre test	8	17	0	C	B	If the value (V) in the current state is only indicated by the current reward (r), what is the relationship between them if we consider the variation of reward (r)? <please select the best answer> A. V = r B. V = V_old + 0.1 * (r - V_old) C. V = 0.1 * (r + 0.5 * V_next) D. V = V_old + 0.1 * ((r + 0.5 * V_next) - V_old)	The details of V-learning. A simple situation: The current reward is the only indicator of the value in the current situation. However, r is not always consistent in real world. new state = s. reward = r. Value of s: V = V_old + α * (r - V_old). Averaging the old value with new reward. A picture showing a mouse going through a maze where each cell is a state.
e0cff53e-abbf-4b66-baa3-42f354723c24	train	past	elementary school	u14	7	group 2	pre test	1	5	0	B	A	True or False: Reinforcement learning gets inputs as well as produces outputs? <please select the best answer> A. True   B. False	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
67fb20c5-00bc-4920-a2d3-b10f9cbaa9d2	train	past	elementary school	u3	7	group 2	pre test	4	4	0	A	C	Please select one of the following which falls into the framework of reinforcement learning. <please select the best answer> A. A computer calculates the digits of π, a mathematical constant which is close to 3.14. B. A neural network learns to distinguish images with known categories as cars or bicycles. C. An autonomous car tries to adapt to changing road conditions without causing accidents. D. A software collects user information and provides personalized recommendations automatically.	The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
1a68199f-f70f-4fdb-8d84-1751b2bf85ed	train	future	elementary school	u3	7	group 2	pre test	11	19	1	B	B	If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action	Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
c91dc3d6-47cd-48c8-beb8-56d6538a7629	train	past	elementary school	u3	7	group 2	pre test	3	5	0	C	D	In reinforcement learning, which two kinds of response does the agent get from its environment? <please select the best answer> A. Action, Reward B. Value, State C. Action, Value D. State, Reward	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
ba1e1bb7-b4cf-4686-bbd4-8132ed7d64d3	train	past	elementary school	u3	7	group 2	pre test	2	6	0	B	C	Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering	History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton.
92fcf37e-b31b-4c97-ac77-ded83eb8d965	test	future	elementary school	u3	7	group 2	pre test	7	8	0	still	location	In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the state of this game? <please input your answer>	An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
ec2f7f89-10ea-4d5b-bfcf-9f5ee80ba95c	train	future	elementary school	u3	7	group 2	pre test	6	8	0	game	pac-man	In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the agent of this game? <please input your answer>	An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
e43c46dd-a586-4d5a-9870-2361dad89c54	train	future	elementary school	u3	7	group 2	pre test	9	14	1	D	D	Which of the following options best defines the value of a given state from the environment? <please select the best answer> A. The value is the immediate reward the agent receives from the environment. B. The value is the association between what action to take given the observation. C. The value is the place within which the reinforcement learning agent operates. D. The value is the best expected total reward an agent will receive given a state.	Value learning (V-learning). Value learning places a value on the situation. Learning how good or bad the situation is can be important. Value of a situation: The total reward that an agent can expect to collect from that state and onwards into the future. Two animations showing two different total rewards a agent could get by choosing different actions.
e26c2c6c-b7d7-429e-973f-c4cdb4ab7028	test	future	elementary school	u3	7	group 2	pre test	10	19	0	stop	A table/lookup dictionary	What can reinforcement learning use when an ANN is not required because of the limited number of states and actions? <please input your answer>	Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
8c9183bd-bc10-4c64-aaf6-46d29e42e5de	test	past	elementary school	u3	7	group 2	pre test	5	4	0	C	B	Which of the following best describes the jobs suitable for learning methods that fall into the category of reinforcement learning? <please select the best answer> A. Reinforcement learning is good at clustering data without help from humans. B. Reinforcement learning is good at producing a series of actions to achieve the goal. C. Reinforcement learning is good at recognizing the item in a given image D. Reinforcement learning is good at compressing data and filtering out noise in data.	The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
475f6c1f-0f5c-4b71-a589-02b3b704b59f	test	future	elementary school	u3	7	group 2	pre test	8	17	1	B	B	If the value (V) in the current state is only indicated by the current reward (r), what is the relationship between them if we consider the variation of reward (r)? <please select the best answer> A. V = r B. V = V_old + 0.1 * (r - V_old) C. V = 0.1 * (r + 0.5 * V_next) D. V = V_old + 0.1 * ((r + 0.5 * V_next) - V_old)	The details of V-learning. A simple situation: The current reward is the only indicator of the value in the current situation. However, r is not always consistent in real world. new state = s. reward = r. Value of s: V = V_old + α * (r - V_old). Averaging the old value with new reward. A picture showing a mouse going through a maze where each cell is a state.
d94c0765-c189-4782-9af8-4a5524978988	train	past	elementary school	u3	7	group 2	pre test	1	5	1	A	A	True or False: Reinforcement learning gets inputs as well as produces outputs? <please select the best answer> A. True   B. False	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
8924e56b-5133-4e0c-baac-34b70386f003	train	past	elementary school	u14	7	group 2	pre test	4	4	1	C	C	Please select one of the following which falls into the framework of reinforcement learning. <please select the best answer> A. A computer calculates the digits of π, a mathematical constant which is close to 3.14. B. A neural network learns to distinguish images with known categories as cars or bicycles. C. An autonomous car tries to adapt to changing road conditions without causing accidents. D. A software collects user information and provides personalized recommendations automatically.	The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
cc2afa6e-eeef-465c-ad16-5c0930e85f0f	test	future	elementary school	u14	7	group 2	pre test	11	19	1	B	B	If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action	Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
93fd28f0-ddc9-472f-9d01-8dda24cf2c64	test	past	elementary school	u14	7	group 2	pre test	3	5	1	D	D	In reinforcement learning, which two kinds of response does the agent get from its environment? <please select the best answer> A. Action, Reward B. Value, State C. Action, Value D. State, Reward	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
c5ab2308-06d6-46ea-b8b0-a2c332377332	train	past	elementary school	u14	7	group 2	pre test	2	6	0	B	C	Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering	History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton.
8a9d4cf8-26ff-4cf4-ba0f-80c0beaf1eaa	train	future	elementary school	u14	7	group 2	pre test	7	8	0	moving	location	In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the state of this game? <please input your answer>	An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
f7e185a4-80ad-40eb-aa0b-c89566323a7c	train	future	elementary school	u14	7	group 2	pre test	6	8	1	Pac-man	pac-man	In the game Pac-Man, the pac-man aims to eat as many beans in the maze as possible without getting caught by the ghosts (blue and pink avatars in the picture). A picture of the game Pac-Man. What is the agent of this game? <please input your answer>	An example of reinforcement learning. A mouse tries to get some cheese located at the end of a maze. Agent: learner. The mouse. Environment: The maze. Action: agent produces an output. Turning/running. State: the situation of the world observable by the agent. Location in the maze. Reward: cheese. A picture that illustrate this example of reinforcement learning.
08b1df10-f731-45fd-828a-6458b09da4b6	test	future	elementary school	u14	7	group 2	pre test	9	14	0	C	D	Which of the following options best defines the value of a given state from the environment? <please select the best answer> A. The value is the immediate reward the agent receives from the environment. B. The value is the association between what action to take given the observation. C. The value is the place within which the reinforcement learning agent operates. D. The value is the best expected total reward an agent will receive given a state.	Value learning (V-learning). Value learning places a value on the situation. Learning how good or bad the situation is can be important. Value of a situation: The total reward that an agent can expect to collect from that state and onwards into the future. Two animations showing two different total rewards a agent could get by choosing different actions.
154f8f58-a296-4610-9cf8-e94d6fc2c5a5	train	future	elementary school	u14	7	group 2	pre test	10	19	0	???	A table/lookup dictionary	What can reinforcement learning use when an ANN is not required because of the limited number of states and actions? <please input your answer>	Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
a9fce3e2-1421-48cb-91be-aaeb919169dd	train	past	elementary school	u14	7	group 2	pre test	5	4	1	B	B	Which of the following best describes the jobs suitable for learning methods that fall into the category of reinforcement learning? <please select the best answer> A. Reinforcement learning is good at clustering data without help from humans. B. Reinforcement learning is good at producing a series of actions to achieve the goal. C. Reinforcement learning is good at recognizing the item in a given image D. Reinforcement learning is good at compressing data and filtering out noise in data.	The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
39ce752a-67ab-44da-b2c1-d1ec97c03190	train	future	elementary school	u14	7	group 2	pre test	8	17	0	C	B	If the value (V) in the current state is only indicated by the current reward (r), what is the relationship between them if we consider the variation of reward (r)? <please select the best answer> A. V = r B. V = V_old + 0.1 * (r - V_old) C. V = 0.1 * (r + 0.5 * V_next) D. V = V_old + 0.1 * ((r + 0.5 * V_next) - V_old)	The details of V-learning. A simple situation: The current reward is the only indicator of the value in the current situation. However, r is not always consistent in real world. new state = s. reward = r. Value of s: V = V_old + α * (r - V_old). Averaging the old value with new reward. A picture showing a mouse going through a maze where each cell is a state.
f3f91161-1903-4bec-927b-9b5e9028a230	test	past	elementary school	u14	7	group 2	pre test	1	5	1	A	A	True or False: Reinforcement learning gets inputs as well as produces outputs? <please select the best answer> A. True   B. False	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
71323cb4-9801-427a-b9d6-adfa7a56a41b	train	past	elementary school	u6	7	group 3	pre test	4	4	0	B	C	Please select one of the following which falls into the framework of reinforcement learning. <please select the best answer> A. A computer calculates the digits of π, a mathematical constant which is close to 3.14. B. A neural network learns to distinguish images with known categories as cars or bicycles. C. An autonomous car tries to adapt to changing road conditions without causing accidents. D. A software collects user information and provides personalized recommendations automatically.	The limitation of supervised / unsupervised learning. Context: A baby is learning to walk. Supervised learning. Tell the baby which muscles should be used? A picture of big red X besides supervised learning. Unsupervised learning. Observe sensory inputs or feedback from the feet and legs alone? A picture of big red X besides unsupervised learning. Randomly generate movements and remember how they work in each situation. A picture of big green check mark besides the last sentence. A picture of a crawling baby.
02708041-6ce0-4692-af43-6305c1af097f	train	future	elementary school	u6	7	group 3	pre test	11	19	0	A	B	If a problem or a game has a lot of states, like the Go game, then we will need a neural network. What relationship do we expect the neural network to capture? <please select the best answer> A. The reward an agent receive after action  B. The value of a given state of the environment C. The action to take under a state of the environment D. The next state of the environment after agent takes an action	Neural network: a more complicated situation. A few states: (3 * 6 = 18 states in the mouse-maze example). We only need a table that stores the average evaluation for each state. Large members of states: (chess has possibly 7.7*10^45 states/arrangments). We need a neural network.We train a neural network to output r (reward) when the input is s (state). A picture of chess.
fbc53e87-d419-4fa9-85b7-c939eebdb1af	train	past	elementary school	u6	7	group 3	pre test	3	5	0	A	D	In reinforcement learning, which two kinds of response does the agent get from its environment? <please select the best answer> A. Action, Reward B. Value, State C. Action, Value D. State, Reward	Reinforcement learning. Reinforcement: When you try something and then get rewarded, you will increase the chance of repeating the action. Reinforcement learning: Operating in a dynamic environment and learning from collected experiences to act correctly. A picture of an agent doing action to the environment and environment returns rewards and observations to the agent.
7f94d9f5-87ce-4dcc-8cd6-d356f3fe9a90	test	past	elementary school	u6	7	group 3	pre test	2	6	0	B	C	Which of the following fields is the origin of the concept of reinforcement learning? <please select the best answer> A. Artificial  intelligence B. K-12 Education C. Psychological science D. Electric engineering	History of reinforcement learning. Reinforcement learning was originally a concept used in behavioral psychology. Richard Sutton, a Canadian computer scientist, is one of the pioneers in the development of reinforcement learning in the context of AI. He contributed to a RL method called: Temporal Difference learning. A picture of Richard Sutton.
